cr714__answersid,cr714_basescore,cr714_explanation,cr714_howcalculated,importsequencenumber,cr714_name,cr714_response,statuscode,statecode,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,owningbusinessunit,cr714_parentid,cr714_questionid
f8a701d0-0323-f111-8342-7c1e52146908,1,No impact to the production schedule. Pi tags will be moved into SAIL/APMS and project work will occur offline from the equipment itself. No impact,,,,Low Impact,1,0,,,24154081,04d25798-3a42-ee11-bdf5-000d3a8fd327,11e64f6a-0323-f111-8341-7c1e52146c0e,40a9de76-9289-f011-b4cc-7c1e527cd923
fba701d0-0323-f111-8342-7c1e52146908,0,A.)  A Temporary Mitigation Exists but the Root Cause Remains + Little to No Impact on Production/Yield: temporary mitigation being to continue utilizing the existing preventive maintenance strategy.,,,,No Impact,1,0,,,24154079,04d25798-3a42-ee11-bdf5-000d3a8fd327,11e64f6a-0323-f111-8341-7c1e52146c0e,c29afc0a-9289-f011-b4cc-7c1e527d2157
33cf2bd2-0323-f111-8341-7c1e5247a2b3,1,"Requirement to allow for workforce automation and/or AI incentives. 
Increased equipment uptime",,,,Low Impact,1,0,,,24154066,04d25798-3a42-ee11-bdf5-000d3a8fd327,11e64f6a-0323-f111-8341-7c1e52146c0e,6e1c0e50-9289-f011-b4cc-002248271486
7764a0d2-0323-f111-8341-7c1e52146c0e,1,"APMS will allow for less preventive maintenance man hours 
APMS will avoid unplanned failure costs compared to predictive failure finding and increased planned maintenance 
APMS will aid with run based maintenance vs. time based frequency, therefore, savings costs on maintenance 
APMS will help avoid deviations",,,,Low Impact,1,0,,,24154006,04d25798-3a42-ee11-bdf5-000d3a8fd327,11e64f6a-0323-f111-8341-7c1e52146c0e,740adf46-9289-f011-b4cc-7c1e527cd923
dea176cd-0323-f111-8341-000d3a538d48,0,APMS can support safety culture but the scope is more maintenance optimization than safety related.,,,,No Impact,1,0,,,24154004,04d25798-3a42-ee11-bdf5-000d3a8fd327,11e64f6a-0323-f111-8341-7c1e52146c0e,fc7f63d0-9189-f011-b4cc-002248271486
e4b548ce-0323-f111-8341-6045bdd8cc50,1,APMS is a Global Takeda initiatve to enhance predictive maintenance and machine learning (AI) across the network.,,,,Low Impact,1,0,,,24154000,04d25798-3a42-ee11-bdf5-000d3a8fd327,11e64f6a-0323-f111-8341-7c1e52146c0e,3182c040-9289-f011-b4cc-7c1e527cd923
7bc20862-9f44-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,24153988,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,300edd89-9289-f011-b4cc-7c1e527d2157
7ac20862-9f44-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,24153987,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,a633db83-9289-f011-b4cc-7c1e527d2157
2438ba5e-9f44-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,24153986,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,cba1c26b-9289-f011-b4cc-7c1e527d2157
02fd1562-9f44-f111-88b4-70a8a53eb3d2,0,,,,,No Impact,1,0,,,24153985,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,c29afc0a-9289-f011-b4cc-7c1e527d2157
74c20862-9f44-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,24153984,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,23511df6-9189-f011-b4cc-7c1e527d2157
bbaca95f-9f44-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,24153983,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,c91de0e9-9189-f011-b4cc-7c1e527d2157
cef55960-9f44-f111-88b4-000d3a8b49d9,0,,,,,No Impact,1,0,,,24153982,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,31d4e7e3-9189-f011-b4cc-7c1e527d2157
f8fc1562-9f44-f111-88b4-70a8a53eb3d2,0,,,,,No Impact,1,0,,,24153981,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,40a9de76-9289-f011-b4cc-7c1e527cd923
2138ba5e-9f44-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,24153979,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,740adf46-9289-f011-b4cc-7c1e527cd923
73c20862-9f44-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,24153978,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,3182c040-9289-f011-b4cc-7c1e527cd923
72c20862-9f44-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,24153976,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,124ef45c-9289-f011-b4cc-002248271486
f6fc1562-9f44-f111-88b4-70a8a53eb3d2,0,,,,,No Impact,1,0,,,24153974,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,6e1c0e50-9289-f011-b4cc-002248271486
9d682160-9f44-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,24153972,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,09e36ed6-9189-f011-b4cc-002248271486
a6aca95f-9f44-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,24153970,04d25798-3a42-ee11-bdf5-000d3a8fd327,a1b7d243-9f44-f111-88b4-70a8a53eb3d2,fc7f63d0-9189-f011-b4cc-002248271486
7482d4e9-0d1f-f111-8341-6045bdd8cc50,0,N/A,,,,No Impact,1,0,,,24153963,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,c91de0e9-9189-f011-b4cc-7c1e527d2157
99000bde-9c44-f111-88b4-000d3a8cdfc7,5,Lots of experience however high complexity,,,,Moderate Impact,1,0,,,24153956,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,cba1c26b-9289-f011-b4cc-7c1e527d2157
b3eda9df-9c44-f111-88b4-7c1e527cdbd8,0,N/A,,,,No Impact,1,0,,,24153954,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,09e36ed6-9189-f011-b4cc-002248271486
ce8e63e2-9c44-f111-88b4-7c1e5215f4b4,0,N/A,,,,No Impact,1,0,,,24153952,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,31d4e7e3-9189-f011-b4cc-7c1e527d2157
c99f6ede-9c44-f111-88b4-000d3a55d556,0,N/A,,,,No Impact,1,0,,,24153950,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,c91de0e9-9189-f011-b4cc-7c1e527d2157
86000bde-9c44-f111-88b4-000d3a8cdfc7,10,Supports transition to ATF for perfusion for VPRIV,,,,High Impact,1,0,,,24153948,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,124ef45c-9289-f011-b4cc-002248271486
c1eda9df-9c44-f111-88b4-7c1e527cdbd8,0,N/A,,,,No Impact,1,0,,,24153946,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,23511df6-9189-f011-b4cc-7c1e527d2157
de8e63e2-9c44-f111-88b4-7c1e5215f4b4,15,Full Upstream ENG Run,"33 days in a 2k BRX plus cell expansion steps 

All MS lab work has already been completed 

process validation, MS, ENG support and quality",,,Critical Impact,1,0,,,24153944,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,a633db83-9289-f011-b4cc-7c1e527d2157
d10edede-9c44-f111-88b4-0022481fc755,1,Depends on MRP volumes if an ENG run can fit into the schedule,MRP volume dependent,,,Low Impact,1,0,,,24153942,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,40a9de76-9289-f011-b4cc-7c1e527cd923
d78e63e2-9c44-f111-88b4-7c1e5215f4b4,0,N/A,,,,No Impact,1,0,,,24153940,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,c29afc0a-9289-f011-b4cc-7c1e527d2157
fac0d8e0-9c44-f111-88b4-70a8a53eb3d2,5,UPB output will increase will additional volume per batch,1500L to 1800L working volume,,,Moderate Impact,1,0,,,24153938,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,6e1c0e50-9289-f011-b4cc-002248271486
b9eda9df-9c44-f111-88b4-7c1e527cdbd8,1,Reduction in 1 in every 5 batches required,"according to SPOT record: $8,600,000 operating cost avoidance",,,Low Impact,1,0,,,24153909,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,740adf46-9289-f011-b4cc-7c1e527cd923
f5c0d8e0-9c44-f111-88b4-70a8a53eb3d2,0,N/A,,,,No Impact,1,0,,,24153695,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,fc7f63d0-9189-f011-b4cc-002248271486
e08e63e2-9c44-f111-88b4-7c1e5215f4b4,10,Requires an at scale ENG run,"cost of an upstream eng run: $3million 
Opportunity to combine with new equipment to reduce / capitize",,,High Impact,1,0,,,24153687,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,300edd89-9289-f011-b4cc-7c1e527d2157
fec0d8e0-9c44-f111-88b4-70a8a53eb3d2,0,No risk,,,,No Impact,1,0,,,24153678,04d25798-3a42-ee11-bdf5-000d3a8fd327,42b12f09-9b44-f111-88b4-0022481fc755,3182c040-9289-f011-b4cc-7c1e527cd923
7682d4e9-0d1f-f111-8341-6045bdd8cc50,1,Biocap probes are used in the lab and PPO,,,,Low Impact,1,0,,,24097927,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,cba1c26b-9289-f011-b4cc-7c1e527d2157
3e2a71e9-0d1f-f111-8341-7c1e5247a2b3,0,N/A,,,,No Impact,1,0,,,24097925,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,09e36ed6-9189-f011-b4cc-002248271486
7382d4e9-0d1f-f111-8341-6045bdd8cc50,0,N/A,,,,No Impact,1,0,,,24097921,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,31d4e7e3-9189-f011-b4cc-7c1e527d2157
412a71e9-0d1f-f111-8341-7c1e5247a2b3,15,Increasing using PAT on site is a strategic objective,,,,Critical Impact,1,0,,,24097918,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,124ef45c-9289-f011-b4cc-002248271486
7582d4e9-0d1f-f111-8341-6045bdd8cc50,0,N/A,,,,No Impact,1,0,,,24097916,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,23511df6-9189-f011-b4cc-7c1e527d2157
22e6dae7-0d1f-f111-8341-000d3a538d48,5,Rough estimate to get biocap probes install,,,,Moderate Impact,1,0,,,24097914,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,a633db83-9289-f011-b4cc-7c1e527d2157
598cc8ea-0d1f-f111-8341-7c1e52146c0e,1,We are not fixing a problem with this project.  We are creating new PAT to help with future sampling reduction and improve BRX controls.,,,,Low Impact,1,0,,,24097912,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,c29afc0a-9289-f011-b4cc-7c1e527d2157
402a71e9-0d1f-f111-8341-7c1e5247a2b3,0,TBD - Feedback from MS is biocap could help returning RepAF back to titer levels,,,,No Impact,1,0,,,24097907,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,6e1c0e50-9289-f011-b4cc-002248271486
7182d4e9-0d1f-f111-8341-6045bdd8cc50,1,This project will enable reduction in BRX sampling for cell counts.,,,,Low Impact,1,0,,,24097905,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,740adf46-9289-f011-b4cc-7c1e527cd923
7082d4e9-0d1f-f111-8341-6045bdd8cc50,0,None,,,,No Impact,1,0,,,24097900,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,fc7f63d0-9189-f011-b4cc-002248271486
23e6dae7-0d1f-f111-8341-000d3a538d48,5,rough estimate.  EUR in development,,,,Moderate Impact,1,0,,,24097894,04d25798-3a42-ee11-bdf5-000d3a8fd327,9a9db714-0c1f-f111-8341-7c1e52146c0e,300edd89-9289-f011-b4cc-7c1e527d2157
d453e84e-923e-f111-88b4-70a8a53eb3d2,0,,,,,No Impact,1,0,,,23960362,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,300edd89-9289-f011-b4cc-7c1e527d2157
9577a14f-923e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23960361,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,a633db83-9289-f011-b4cc-7c1e527d2157
afd33b4b-923e-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,23960360,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,cba1c26b-9289-f011-b4cc-7c1e527d2157
c045ed4f-923e-f111-88b4-000d3a8b49d9,0,,,,,No Impact,1,0,,,23960359,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,c29afc0a-9289-f011-b4cc-7c1e527d2157
bccf284b-923e-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,23960358,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,23511df6-9189-f011-b4cc-7c1e527d2157
ba45ed4f-923e-f111-88b4-000d3a8b49d9,0,,,,,No Impact,1,0,,,23960357,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,c91de0e9-9189-f011-b4cc-7c1e527d2157
bbcf284b-923e-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,23960356,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,31d4e7e3-9189-f011-b4cc-7c1e527d2157
a9d33b4b-923e-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,23960355,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,40a9de76-9289-f011-b4cc-7c1e527cd923
8b77a14f-923e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23960354,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,740adf46-9289-f011-b4cc-7c1e527cd923
8977a14f-923e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23960353,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,3182c040-9289-f011-b4cc-7c1e527cd923
77c4f449-923e-f111-88b4-000d3a8b49d9,0,,,,,No Impact,1,0,,,23960352,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,124ef45c-9289-f011-b4cc-002248271486
a5cf284b-923e-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,23960350,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,6e1c0e50-9289-f011-b4cc-002248271486
a3d33b4b-923e-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,23960348,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,09e36ed6-9189-f011-b4cc-002248271486
9f2fa949-923e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23960346,04d25798-3a42-ee11-bdf5-000d3a8fd327,ea75bf2a-923e-f111-88b4-70a8a53eb3d2,fc7f63d0-9189-f011-b4cc-002248271486
b6b0dbe8-683e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23958534,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,300edd89-9289-f011-b4cc-7c1e527d2157
e38114e4-683e-f111-88b4-000d3a8b49d9,0,,,,,No Impact,1,0,,,23958533,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,a633db83-9289-f011-b4cc-7c1e527d2157
ffc155e7-683e-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,23958532,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,cba1c26b-9289-f011-b4cc-7c1e527d2157
dbbac1e7-683e-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,23958531,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,c29afc0a-9289-f011-b4cc-7c1e527d2157
d9bac1e7-683e-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,23958530,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,23511df6-9189-f011-b4cc-7c1e527d2157
49b107e5-683e-f111-88b4-000d3a55d556,0,,,,,No Impact,1,0,,,23958527,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,c91de0e9-9189-f011-b4cc-7c1e527d2157
e8bde0e2-683e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23958526,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,31d4e7e3-9189-f011-b4cc-7c1e527d2157
51f826e8-683e-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,23958525,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,40a9de76-9289-f011-b4cc-7c1e527cd923
e7bde0e2-683e-f111-88b4-000d3a8cdfc7,0,,,,,No Impact,1,0,,,23958523,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,740adf46-9289-f011-b4cc-7c1e527cd923
479063e5-683e-f111-88b4-70a8a53eb3d2,0,,,,,No Impact,1,0,,,23958521,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,3182c040-9289-f011-b4cc-7c1e527cd923
e9c155e7-683e-f111-88b4-7c1e5215f4b4,0,,,,,No Impact,1,0,,,23958519,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,124ef45c-9289-f011-b4cc-002248271486
d18114e4-683e-f111-88b4-000d3a8b49d9,0,,,,,No Impact,1,0,,,23958517,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,6e1c0e50-9289-f011-b4cc-002248271486
ec19e2e1-683e-f111-88b4-7c1e527cdbd8,0,,,,,No Impact,1,0,,,23958516,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,09e36ed6-9189-f011-b4cc-002248271486
c129a5e1-683e-f111-88b4-0022481fc755,0,,,,,No Impact,1,0,,,23958515,04d25798-3a42-ee11-bdf5-000d3a8fd327,03224b6e-833d-f111-88b4-000d3a8b46c5,fc7f63d0-9189-f011-b4cc-002248271486
5c667f33-bc3d-f111-88b4-000d3a8b49d9,1,Experience required for Small CAPEX existis within the funcitonal areas,,,,Low Impact,1,0,,,23949819,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,cba1c26b-9289-f011-b4cc-7c1e527d2157
8cf4eb34-bc3d-f111-88b4-7c1e527cdbd8,0,N/A,,,,No Impact,1,0,,,23949817,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,c91de0e9-9189-f011-b4cc-7c1e527d2157
82f4eb34-bc3d-f111-88b4-7c1e527cdbd8,0,N/A,,,,No Impact,1,0,,,23949815,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,09e36ed6-9189-f011-b4cc-002248271486
8882b736-bc3d-f111-88b4-000d3a8cdfc7,0,N/A,,,,No Impact,1,0,,,23949813,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,31d4e7e3-9189-f011-b4cc-7c1e527d2157
402e7534-bc3d-f111-88b4-70a8a53eb3d2,5,on a per-project basis,,,,Moderate Impact,1,0,,,23949811,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,124ef45c-9289-f011-b4cc-002248271486
84e7e934-bc3d-f111-88b4-7c1e5215f4b4,5,Can be leveraged to addresss the above.,,,,Moderate Impact,1,0,,,23949808,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,23511df6-9189-f011-b4cc-7c1e527d2157
85e7e934-bc3d-f111-88b4-7c1e5215f4b4,1,"Small capex purchases intended to be carried out by vendor/installer, low impact to Takeda resources",,,,Low Impact,1,0,,,23949805,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,a633db83-9289-f011-b4cc-7c1e527d2157
85f4eb34-bc3d-f111-88b4-7c1e527cdbd8,1,asset support for MFG production,,,,Low Impact,1,0,,,23949803,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,40a9de76-9289-f011-b4cc-7c1e527cd923
482e7534-bc3d-f111-88b4-70a8a53eb3d2,1,Asset support mitigates the above identified risk,,,,Low Impact,1,0,,,23949800,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,c29afc0a-9289-f011-b4cc-7c1e527d2157
6a5d2c37-bc3d-f111-88b4-0022481fc755,1,potential to enabled the above benefits.,,,,Low Impact,1,0,,,23949798,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,6e1c0e50-9289-f011-b4cc-002248271486
4f667f33-bc3d-f111-88b4-000d3a8b49d9,0,N/A,,,,No Impact,1,0,,,23949796,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,fc7f63d0-9189-f011-b4cc-002248271486
452e7534-bc3d-f111-88b4-70a8a53eb3d2,1,Replacement of assets for less than 35k,,,,Low Impact,1,0,,,23949794,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,740adf46-9289-f011-b4cc-7c1e527cd923
885d2c37-bc3d-f111-88b4-0022481fc755,5,based on small capex budget,,,,Moderate Impact,1,0,,,23949792,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,300edd89-9289-f011-b4cc-7c1e527d2157
57667f33-bc3d-f111-88b4-000d3a8b49d9,1,"Would not be able to streamline small CAPEX investments and small projects linked to the AIMP program that require asset replacement.

A delay in a smaller, early-stage project can cause the project to miss critical milestones, making it challenging to meet the final deadline.",,,,Low Impact,1,0,,,23949790,04d25798-3a42-ee11-bdf5-000d3a8fd327,98c49b2e-bc3d-f111-88b4-7c1e5215f4b4,3182c040-9289-f011-b4cc-7c1e527cd923
1f5fa498-f33c-f111-88b4-7c1e5215f4b4,5,NPI,NPI,,,Moderate Impact,1,0,,,23934855,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,cba1c26b-9289-f011-b4cc-7c1e527d2157
c714a49a-f33c-f111-88b4-7c1e527cdbd8,0,NPI - N/A,NPI - N/A,,,No Impact,1,0,,,23934853,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,31d4e7e3-9189-f011-b4cc-7c1e527d2157
4f799c98-f33c-f111-88b4-70a8a53eb3d2,0,NPI - N/A,NPI - N/A,,,No Impact,1,0,,,23934851,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,c91de0e9-9189-f011-b4cc-7c1e527d2157
3b799c98-f33c-f111-88b4-70a8a53eb3d2,0,NPI - N/A,NPI - N/A,,,No Impact,1,0,,,23934849,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,09e36ed6-9189-f011-b4cc-002248271486
a455b797-f33c-f111-88b4-0022481fc755,15,NPI,NPI,,,Critical Impact,1,0,,,23934847,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,124ef45c-9289-f011-b4cc-002248271486
50799c98-f33c-f111-88b4-70a8a53eb3d2,0,NPI - N/A,NPI - N/A,,,No Impact,1,0,,,23934845,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,23511df6-9189-f011-b4cc-7c1e527d2157
53799c98-f33c-f111-88b4-70a8a53eb3d2,5,Additional Equipment,TBD,,,Moderate Impact,1,0,,,23934843,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,a633db83-9289-f011-b4cc-7c1e527d2157
156a8394-f33c-f111-88b4-7c1e527cdbd8,1,NPI - N/A,NPI - N/A,,,Low Impact,1,0,,,23934841,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,40a9de76-9289-f011-b4cc-7c1e527cd923
b955b797-f33c-f111-88b4-0022481fc755,0,NPI - N/A,NPI - N/A,,,No Impact,1,0,,,23934839,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,c29afc0a-9289-f011-b4cc-7c1e527d2157
3e799c98-f33c-f111-88b4-70a8a53eb3d2,1,NPI - N/A,NPI - N/A,,,Low Impact,1,0,,,23934837,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,6e1c0e50-9289-f011-b4cc-002248271486
115fa498-f33c-f111-88b4-7c1e5215f4b4,0,NPI - N/A,NPI - N/A,,,No Impact,1,0,,,23934834,04d25798-3a42-ee11-bdf5-000d3a8fd327,94978808-e43c-f111-88b4-000d3a8b49d9,740adf46-9289-f011-b4cc-7c1e527cd923
